Song_id,History_id,Played_at,Duration_played,User_id
5645,17930,2017-06-20 06:42:00,198173,296
5678,17931,2017-06-20 06:46:00,240306,513
5705,17932,2017-06-20 06:50:00,201800,590
5679,17933,2017-06-20 10:20:00,1319375,436
5673,17934,2017-06-20 10:24:00,249493,846
5677,17935,2017-06-20 10:28:00,235386,851
5711,17936,2017-06-20 10:31:00,178063,869
5719,17937,2017-06-20 10:34:00,187761,829
5685,17938,2017-06-20 10:38:00,194200,436
5676,17939,2017-06-20 10:41:00,217293,337
5672,17940,2017-06-20 10:45:00,223160,850
5713,17941,2017-06-20 10:49:00,232333,438
5718,17942,2017-06-20 10:52:00,191400,253
5715,17943,2017-06-20 10:57:00,260866,466
5704,17944,2017-06-20 11:01:00,258000,174
5675,17945,2017-06-20 11:04:00,177506,665
5680,17946,2017-06-20 11:07:00,192280,335
5707,17947,2017-06-20 11:11:00,238800,260
5671,17948,2017-06-20 13:22:00,153956,957
5720,17949,2017-06-20 13:26:00,232906,786
5716,17950,2017-06-20 13:30:00,218280,806
5706,17951,2017-06-20 13:34:00,216813,589
5705,17952,2017-06-20 13:37:00,201800,856
5711,17953,2017-06-20 13:41:00,230013,753
5710,17954,2017-06-20 13:43:00,111525,559
5679,17955,2017-06-20 13:51:00,506308,962
5708,17956,2017-06-20 13:54:00,192706,226
5685,17957,2017-06-20 13:58:00,194200,935
5713,17958,2017-06-20 14:07:00,232333,363
5719,17959,2017-06-20 14:11:00,187761,483
5607,17960,2017-06-20 17:55:00,49570,142
5677,17961,2017-06-21 14:31:00,235386,494
5676,17962,2017-06-21 14:31:00,6573,575
5678,17963,2017-06-21 14:31:00,5816,998
5672,17964,2017-06-21 14:34:00,223160,978
5680,17965,2017-06-21 14:35:00,3791,966
5645,17966,2017-06-21 14:38:00,198173,335
5709,17967,2017-06-21 14:39:00,71828,993
5717,17968,2017-06-21 14:39:00,1075,407
5706,17969,2017-06-21 14:39:00,8358,869
5687,17970,2017-06-21 14:43:00,235093,241
5718,17971,2017-06-21 14:46:00,191400,463
5682,17972,2017-06-21 14:49:00,186813,966
5673,17973,2017-06-21 14:54:00,249493,938
5710,17974,2017-06-21 14:57:00,230200,651
5671,17975,2017-06-21 15:01:00,222074,819
5679,17976,2017-06-21 15:08:00,415699,224
5715,17977,2017-06-21 15:08:00,2616,689
5686,17978,2017-06-21 15:12:00,209440,582
5707,17979,2017-06-21 15:16:00,238800,106
5720,17980,2017-06-21 15:20:00,232906,139
5713,17981,2017-06-21 15:23:00,232333,136
5675,17982,2017-06-21 15:26:00,177506,695
5716,17983,2017-06-21 15:30:00,218280,173
5704,17984,2017-06-22 04:58:00,132169,421
5720,17985,2017-06-22 05:01:00,232906,335
5708,17986,2017-06-22 05:04:00,192706,512
5677,17987,2017-06-22 05:05:00,63810,684
5719,17988,2017-06-22 05:08:00,187761,652
5685,17989,2017-06-22 05:09:00,9218,474
5719,17990,2017-06-22 05:12:00,187761,421
5685,17991,2017-06-22 05:15:00,194200,358
5680,17992,2017-06-22 05:18:00,192280,879
5709,17993,2017-06-22 05:20:00,127560,335
5706,17994,2017-06-22 05:24:00,216813,260
5672,17995,2017-06-22 05:28:00,223160,724
5711,17996,2017-06-22 05:31:00,230013,335
5717,17997,2017-06-22 05:37:00,362480,863
5705,17998,2017-06-22 05:41:00,201800,334
5607,17999,2017-06-22 05:44:00,203782,676
5687,18000,2017-06-22 06:01:00,63040,58
15938,18001,2017-06-22 06:01:00,6094,344
7041,18002,2017-06-22 06:03:00,157976,335
6235,18003,2017-06-22 06:07:00,211371,835
6968,18004,2017-06-22 09:59:00,196613,966
781,18005,2017-06-22 09:59:00,195117,414
7038,18006,2017-06-22 09:59:00,183837,843
7033,18007,2017-06-22 09:59:00,144666,676
15938,18008,2017-06-22 09:59:00,236480,966
6238,18009,2017-06-22 09:59:00,187367,835
785,18010,2017-06-22 09:59:00,201120,84
15950,18011,2017-06-22 09:59:00,201933,684
7041,18012,2017-06-22 09:59:00,157976,487
6235,18013,2017-06-22 09:59:00,211371,27
7007,18014,2017-06-22 09:59:00,154933,260
15957,18015,2017-06-22 09:59:00,228546,916
777,18016,2017-06-22 09:59:00,126928,921
775,18017,2017-06-22 09:59:00,188926,820
7047,18018,2017-06-22 09:59:00,177893,986
11002,18019,2017-06-22 09:59:00,261131,835
7032,18020,2017-06-22 09:59:00,129226,19
405,18021,2017-06-22 09:59:00,125200,284
796,18022,2017-06-22 09:59:00,175093,46
777,18023,2017-06-22 09:59:00,178805,111
7008,18024,2017-06-22 09:59:00,158773,241
7005,18025,2017-06-22 09:59:00,136693,461
7043,18026,2017-06-22 09:59:00,169026,865
405,18027,2017-06-22 10:01:00,125200,879
11002,18028,2017-06-22 10:05:00,261131,582
785,18029,2017-06-22 10:08:00,201120,922
15950,18030,2017-06-22 10:12:00,201933,456
6238,18031,2017-06-22 10:15:00,187367,912
7008,18032,2017-06-22 10:16:00,36768,403
403,18033,2017-06-22 10:18:00,174000,276
5199,18034,2017-06-22 10:19:00,8987,916
418,18035,2017-06-22 10:23:00,258398,347
421,18036,2017-06-22 10:27:00,216047,461
386,18037,2017-06-22 10:31:00,254600,335
1207,18038,2017-06-22 10:31:00,10113,626
387,18039,2017-06-22 10:33:00,122744,995
8567,18040,2017-06-22 10:37:00,219093,40
8593,18041,2017-06-22 10:52:00,144535,916
8593,18042,2017-06-22 10:56:00,213373,10
14664,18043,2017-06-22 10:59:00,229493,335
15090,18044,2017-06-22 11:05:00,333739,211
8572,18045,2017-06-22 11:08:00,209266,748
8578,18046,2017-06-22 11:12:00,191320,58
15027,18047,2017-06-22 12:32:00,137773,514
6441,18048,2017-06-22 12:33:00,4902,297
2990,18049,2017-06-22 12:33:00,955,159
11152,18050,2017-06-22 12:36:00,203360,777
14010,18051,2017-06-22 12:41:00,301573,241
7730,18052,2017-06-22 12:46:00,291253,241
11421,18053,2017-06-22 12:49:00,172935,276
1000,18054,2017-06-22 12:52:00,191722,547
8599,18055,2017-06-22 12:55:00,176533,625
6669,18056,2017-06-22 12:59:00,263573,29
9751,18057,2017-06-22 13:04:00,276720,249
13226,18058,2017-06-22 13:08:00,259906,381
6452,18059,2017-06-22 13:11:00,172253,335
5940,18060,2017-06-22 13:12:00,46797,904
5942,18061,2017-06-22 13:12:00,2098,807
14036,18062,2017-06-22 13:16:00,258933,589
14756,18063,2017-06-22 13:20:00,213066,335
2805,18064,2017-06-22 13:25:00,285014,676
13215,18065,2017-06-22 13:28:00,204560,858
8563,18066,2017-06-22 13:34:00,334200,557
21,18067,2017-06-22 13:38:00,237247,804
893,18068,2017-06-22 13:42:00,267133,731
11427,18069,2017-06-22 13:48:00,345886,530
11449,18070,2017-06-22 13:48:00,6318,310
14143,18071,2017-06-22 13:48:00,1431,727
8104,18072,2017-06-22 13:52:00,231400,235
14601,18073,2017-06-22 13:56:00,219480,790
6673,18074,2017-06-22 13:56:00,26685,831
11083,18075,2017-06-22 17:42:00,189931,836
2696,18076,2017-06-22 17:45:00,161560,427
4072,18077,2017-06-22 17:48:00,146480,226
13209,18078,2017-06-22 17:50:00,122866,120
13069,18079,2017-06-22 17:53:00,177426,724
4043,18080,2017-06-22 17:55:00,131666,906
2708,18081,2017-06-22 17:57:00,102800,620
2698,18082,2017-06-22 18:01:00,144600,178
3356,18083,2017-06-22 20:28:00,148466,928
15530,18084,2017-06-22 20:28:00,212106,993
3352,18085,2017-06-22 20:28:00,147293,384
4632,18086,2017-06-22 20:28:00,222146,557
12124,18087,2017-06-22 20:28:00,176826,786
4629,18088,2017-06-22 20:28:00,198146,715
3379,18089,2017-06-22 20:28:00,116533,966
1850,18090,2017-06-22 20:28:00,172480,139
3354,18091,2017-06-22 20:28:00,190400,539
4641,18092,2017-06-22 20:28:00,186133,665
3364,18093,2017-06-22 20:28:00,144373,913
4060,18094,2017-06-22 20:28:00,0,888
1853,18095,2017-06-22 20:28:00,184333,982
3378,18096,2017-06-22 20:28:00,171986,471
12130,18097,2017-06-22 20:28:00,204026,850
4640,18098,2017-06-22 20:28:00,174840,377
15533,18099,2017-06-22 20:28:00,134866,375
4642,18100,2017-06-22 20:28:00,201200,260
4611,18101,2017-06-22 20:28:00,234666,835
3376,18102,2017-06-22 20:28:00,164453,991
4639,18103,2017-06-22 20:28:00,156240,260
1863,18104,2017-06-22 20:28:00,198773,62
1865,18105,2017-06-22 20:28:00,193079,835
12127,18106,2017-06-22 20:28:00,132106,582
3355,18107,2017-06-22 20:28:00,185000,960
15529,18108,2017-06-22 20:28:00,168866,260
2712,18109,2017-06-22 20:28:00,161906,79
15532,18110,2017-06-22 20:28:00,183200,442
15526,18111,2017-06-22 20:28:00,171466,98
3376,18112,2017-06-22 20:28:00,164453,260
3381,18113,2017-06-22 20:28:00,181626,148
4643,18114,2017-06-22 20:28:00,204146,241
4630,18115,2017-06-22 20:28:00,147146,133
4637,18116,2017-06-22 20:28:00,274933,952
1846,18117,2017-06-22 20:28:00,108733,276
4281,18118,2017-06-22 20:28:00,182400,395
4639,18119,2017-06-22 20:28:00,4873,916
4134,18120,2017-06-22 20:34:00,343032,642
832,18121,2017-06-22 20:39:00,303013,582
13099,18122,2017-06-22 20:42:00,189386,682
14712,18123,2017-06-22 20:45:00,170400,849
15844,18124,2017-06-22 20:49:00,251626,890
14797,18125,2017-06-22 20:53:00,245466,606
12995,18126,2017-06-22 20:56:00,154200,913
13294,18127,2017-06-22 20:58:00,151720,487
12688,18128,2017-06-22 21:07:00,530466,276
1739,18129,2017-06-23 19:39:00,163959,896
5672,18130,2017-06-23 19:39:00,1045,495
5615,18131,2017-06-23 19:43:00,190120,916
5635,18132,2017-06-23 19:46:00,233281,56
5609,18133,2017-06-23 19:50:00,204346,357
5632,18134,2017-06-23 20:07:00,5650,939
5632,18135,2017-06-24 18:30:00,227144,260
5623,18136,2017-06-24 18:34:00,231720,935
832,18137,2017-06-25 07:43:00,218035,952
5617,18138,2017-06-25 10:31:00,69880,899
5615,18139,2017-06-25 10:34:00,190120,520
5635,18140,2017-06-25 10:37:00,201240,611
5609,18141,2017-06-25 10:41:00,204346,881
5632,18142,2017-06-25 10:45:00,232906,784
5623,18143,2017-06-25 10:49:00,231720,596
5617,18144,2017-06-25 10:53:00,262600,986
5638,18145,2017-06-25 10:56:00,205113,654
5620,18146,2017-06-25 11:00:00,221560,979
5620,18147,2017-06-25 11:01:00,221560,63
5629,18148,2017-06-25 11:03:00,187146,170
5626,18149,2017-06-25 11:06:00,186080,401
5612,18150,2017-06-25 11:10:00,229173,343
5646,18151,2017-06-25 11:11:00,58201,799
5645,18152,2017-06-25 11:15:00,198173,201
5676,18153,2017-06-25 11:18:00,217293,979
5710,18154,2017-06-25 11:19:00,25253,316
5707,18155,2017-06-25 11:23:00,238800,378
5707,18156,2017-06-25 11:24:00,238800,276
5715,18157,2017-06-25 11:27:00,260866,538
5704,18158,2017-06-25 11:29:00,105268,65
5713,18159,2017-06-25 11:29:00,9295,187
5635,18160,2017-06-25 11:32:00,201240,727
5615,18161,2017-06-25 11:35:00,190120,226
5623,18162,2017-06-25 11:39:00,231720,242
5638,18163,2017-06-25 11:43:00,205113,810
5632,18164,2017-06-25 11:47:00,232906,109
5617,18165,2017-06-25 11:51:00,262600,390
5626,18166,2017-06-25 11:54:00,186080,38
5609,18167,2017-06-25 11:58:00,204346,335
5620,18168,2017-06-25 13:03:00,221560,675
5629,18169,2017-06-25 13:07:00,187146,104
5612,18170,2017-06-25 13:11:00,233933,910
5635,18171,2017-06-25 13:15:00,201240,916
5615,18172,2017-06-25 13:17:00,117176,129
5623,18173,2017-06-25 13:21:00,231720,993
5638,18174,2017-06-25 13:24:00,205113,299
5632,18175,2017-06-25 13:28:00,232906,97
6607,18176,2017-06-26 08:31:00,192306,10
6556,18177,2017-06-26 08:31:00,224680,367
5959,18178,2017-06-26 08:31:00,272600,595
5948,18179,2017-06-26 08:31:00,224266,335
15621,18180,2017-06-26 08:31:00,205453,854
6659,18181,2017-06-26 08:31:00,347133,685
6453,18182,2017-06-26 08:31:00,173653,335
15605,18183,2017-06-26 08:31:00,203520,712
13091,18184,2017-06-26 08:31:00,125666,935
15957,18185,2017-06-26 08:31:00,228546,109
3734,18186,2017-06-26 08:31:00,252760,299
7007,18187,2017-06-26 08:31:00,154933,419
5646,18188,2017-06-26 08:31:00,261080,454
14396,18189,2017-06-26 08:31:00,195173,496
13878,18190,2017-06-26 08:31:00,259120,299
6555,18191,2017-06-26 08:31:00,180626,631
1905,18192,2017-06-26 08:31:00,238520,608
5117,18193,2017-06-26 08:31:00,153466,537
5617,18194,2017-06-26 08:31:00,262600,139
15938,18195,2017-06-26 08:31:00,236480,429
13881,18196,2017-06-26 08:31:00,284000,335
4794,18197,2017-06-26 08:31:00,188960,440
14405,18198,2017-06-26 08:31:00,305346,916
6639,18199,2017-06-26 08:31:00,239666,435
5952,18200,2017-06-26 08:31:00,275493,25
5963,18201,2017-06-26 08:31:00,240226,392
6649,18202,2017-06-26 08:31:00,190013,835
15914,18203,2017-06-26 08:31:00,159600,792
1797,18204,2017-06-26 08:31:00,165426,472
775,18205,2017-06-26 08:31:00,188926,260
6622,18206,2017-06-26 08:31:00,268973,421
6658,18207,2017-06-26 08:31:00,165746,520
5957,18208,2017-06-26 08:31:00,217253,1000
21,18209,2017-06-26 08:31:00,237247,608
3686,18210,2017-06-26 08:31:00,280853,668
6675,18211,2017-06-26 08:31:00,345626,441
13878,18212,2017-06-26 08:31:00,127111,335
5635,18213,2017-06-26 08:31:00,201240,835
5981,18214,2017-06-26 08:31:00,209493,448
5609,18215,2017-06-26 08:31:00,183813,995
5615,18216,2017-06-26 08:31:00,83067,409
6559,18217,2017-06-26 08:31:00,278666,78
6612,18218,2017-06-26 08:31:00,257386,648
6641,18219,2017-06-26 08:31:00,243666,58
6610,18220,2017-06-26 08:31:00,241346,260
6596,18221,2017-06-26 08:31:00,237906,335
14803,18222,2017-06-26 08:31:00,226293,719
5954,18223,2017-06-26 08:31:00,285066,447
2793,18224,2017-06-26 08:31:00,223040,43
15898,18225,2017-06-26 08:31:00,262200,582
5626,18226,2017-06-26 08:31:00,186080,371
11616,18227,2017-06-26 08:31:00,250866,916
6586,18228,2017-06-26 08:31:00,198200,455
6549,18229,2017-06-26 08:31:00,287640,684
3748,18230,2017-06-26 08:31:00,280533,241
6552,18231,2017-06-26 08:31:00,144400,757
267,18232,2017-06-26 08:31:00,266932,688
15914,18233,2017-06-26 08:31:00,159600,916
5967,18234,2017-06-26 08:31:00,226240,53
6623,18235,2017-06-26 08:31:00,31390,398
5623,18236,2017-06-26 08:31:00,231720,643
6644,18237,2017-06-26 08:31:00,220866,114
6793,18238,2017-06-26 08:31:00,130720,370
11002,18239,2017-06-26 08:31:00,202271,935
1730,18240,2017-06-26 08:31:00,203506,388
1419,18241,2017-06-26 08:31:00,249173,990
5620,18242,2017-06-26 08:31:00,221560,62
2852,18243,2017-06-26 08:31:00,250668,686
15900,18244,2017-06-26 08:31:00,230506,540
6091,18245,2017-06-26 08:31:00,413320,458
2842,18246,2017-06-26 08:31:00,380946,970
6669,18247,2017-06-26 08:31:00,263573,155
7038,18248,2017-06-26 08:31:00,183837,916
796,18249,2017-06-26 08:31:00,175093,665
1732,18250,2017-06-26 08:31:00,288000,260
5629,18251,2017-06-26 08:31:00,187146,916
5612,18252,2017-06-26 08:31:00,233933,378
5609,18253,2017-06-26 08:34:00,204346,835
5638,18254,2017-06-26 08:38:00,205113,349
5632,18255,2017-06-26 08:42:00,232906,869
5620,18256,2017-06-26 08:45:00,221560,601
5629,18257,2017-06-26 08:49:00,187146,173
5612,18258,2017-06-26 08:53:00,233933,617
5617,18259,2017-06-26 08:57:00,262600,226
5626,18260,2017-06-26 09:00:00,186080,372
5623,18261,2017-06-26 09:04:00,231720,212
5635,18262,2017-06-26 09:07:00,201240,36
5615,18263,2017-06-26 10:18:00,63266,236
5609,18264,2017-06-26 10:18:00,2024,488
5629,18265,2017-06-26 10:21:00,187146,436
5638,18266,2017-06-26 10:25:00,205113,459
5620,18267,2017-06-26 10:28:00,221560,256
5632,18268,2017-06-26 10:32:00,232906,653
5612,18269,2017-06-26 10:35:00,187857,680
828,18270,2017-06-26 10:40:00,239569,335
7043,18271,2017-06-26 10:43:00,169026,897
6968,18272,2017-06-26 10:46:00,196613,608
6235,18273,2017-06-26 10:46:00,9672,684
777,18274,2017-06-26 10:49:00,178805,276
7041,18275,2017-06-26 10:52:00,157976,2
7005,18276,2017-06-26 10:54:00,136693,879
15950,18277,2017-06-26 10:58:00,201933,837
7033,18278,2017-06-26 11:00:00,144666,143
7008,18279,2017-06-26 11:03:00,158773,335
405,18280,2017-06-26 11:05:00,125200,625
781,18281,2017-06-26 11:08:00,195117,620
7032,18282,2017-06-26 11:10:00,129226,879
6238,18283,2017-06-26 11:16:00,4996,173
785,18284,2017-06-26 11:20:00,201120,379
7047,18285,2017-06-26 11:20:00,9419,116
7007,18286,2017-06-26 11:21:00,85648,349
6771,18287,2017-06-26 14:07:00,28704,26
1818,18288,2017-06-26 14:07:00,424413,916
6804,18289,2017-06-26 14:07:00,4439,483
1810,18290,2017-06-26 14:07:00,277106,868
1784,18291,2017-06-26 14:07:00,0,68
6772,18292,2017-06-26 14:07:00,128200,241
1757,18293,2017-06-26 14:07:00,681400,260
6829,18294,2017-06-26 14:07:00,130093,345
6785,18295,2017-06-26 14:07:00,162653,828
1812,18296,2017-06-26 14:07:00,157524,344
6777,18297,2017-06-26 14:07:00,266733,232
6859,18298,2017-06-26 14:07:00,151253,73
1817,18299,2017-06-26 14:07:00,194680,89
1798,18300,2017-06-26 14:07:00,140266,755
6802,18301,2017-06-26 14:10:00,184853,396
6782,18302,2017-06-26 14:13:00,187706,698
6862,18303,2017-06-26 14:15:00,167440,647
6784,18304,2017-06-26 14:18:00,161840,163
6823,18305,2017-06-26 14:21:00,172986,176
6805,18306,2017-06-26 17:44:00,13762,744
5626,18307,2017-06-26 17:55:00,12350,689
5632,18308,2017-06-26 17:58:00,232906,335
5635,18309,2017-06-26 18:02:00,201240,84
5615,18310,2017-06-26 18:05:00,190120,22
5623,18311,2017-06-26 18:09:00,231720,284
5617,18312,2017-06-26 18:13:00,262600,17
5620,18313,2017-06-26 18:17:00,221560,241
5638,18314,2017-06-26 18:20:00,205113,375
5629,18315,2017-06-26 18:23:00,187146,141
5609,18316,2017-06-26 18:27:00,204346,128
5612,18317,2017-06-26 18:29:00,139941,916
3751,18318,2017-06-26 18:34:00,263400,545
12089,18319,2017-06-26 18:38:00,239316,928
5503,18320,2017-06-26 18:44:00,283466,335
12095,18321,2017-06-26 18:47:00,188377,642
12714,18322,2017-06-26 18:50:00,182746,232
6582,18323,2017-06-26 18:54:00,242000,582
3743,18324,2017-06-26 18:58:00,238440,155
2045,18325,2017-06-26 19:00:00,132640,5
931,18326,2017-06-26 19:04:00,243066,925
964,18327,2017-06-26 19:07:00,162746,514
13472,18328,2017-06-26 19:09:00,133506,921
962,18329,2017-06-26 19:13:00,191426,335
12102,18330,2017-06-26 19:15:00,172452,334
2850,18331,2017-06-26 19:19:00,239001,361
6579,18332,2017-06-26 19:26:00,367813,683
6592,18333,2017-06-26 19:29:00,201173,520
928,18334,2017-06-26 19:33:00,215066,920
6674,18335,2017-06-26 19:38:00,340626,40
2833,18336,2017-06-26 19:45:00,436440,684
3746,18337,2017-06-27 01:31:00,182228,335
5638,18338,2017-06-27 01:34:00,205113,226
5635,18339,2017-06-27 01:34:00,5081,468
5617,18340,2017-06-27 01:34:00,2981,462
5632,18341,2017-06-27 01:47:00,232906,167
5615,18342,2017-06-27 01:47:00,5152,226
5626,18343,2017-06-27 05:49:00,48548,366
14881,18344,2017-06-27 05:52:00,183391,367
11537,18345,2017-06-27 05:53:00,48056,320
14018,18346,2017-06-27 05:56:00,191053,186
14488,18347,2017-06-27 05:59:00,177933,10
14886,18348,2017-06-27 06:01:00,153133,969
8568,18349,2017-06-27 06:05:00,234442,935
15110,18350,2017-06-27 06:05:00,1971,436
14875,18351,2017-06-27 06:05:00,2784,995
15287,18352,2017-06-27 06:05:00,1893,637
7747,18353,2017-06-27 06:06:00,2628,78
14034,18354,2017-06-27 06:09:00,222106,140
15102,18355,2017-06-27 06:11:00,85703,916
994,18356,2017-06-27 06:11:00,1952,596
15036,18357,2017-06-27 06:15:00,283000,857
1005,18358,2017-06-27 06:16:00,6718,916
14873,18359,2017-06-27 06:16:00,1288,399
14894,18360,2017-06-27 06:16:00,1143,58
11476,18361,2017-06-27 06:16:00,618,226
996,18362,2017-06-27 06:16:00,400,76
8570,18363,2017-06-27 06:16:00,764,226
11631,18364,2017-06-27 06:20:00,255373,370
7761,18365,2017-06-27 06:25:00,230760,140
12498,18366,2017-06-27 06:29:00,217538,209
14883,18367,2017-06-27 06:32:00,207679,396
7758,18368,2017-06-27 06:36:00,203346,335
14874,18369,2017-06-27 06:40:00,234521,421
13642,18370,2017-06-27 06:43:00,180173,378
14150,18371,2017-06-27 06:45:00,153560,608
944,18372,2017-06-27 06:48:00,183893,933
7711,18373,2017-06-27 06:51:00,175546,136
14852,18374,2017-06-27 06:55:00,235546,119
13578,18375,2017-06-27 06:58:00,193653,870
1003,18376,2017-06-27 07:02:00,222946,464
950,18377,2017-06-27 07:05:00,165000,765
14145,18378,2017-06-27 07:08:00,166240,239
8561,18379,2017-06-27 07:10:00,154720,849
4660,18380,2017-06-27 22:50:00,61139,919
4660,18381,2017-06-27 23:02:00,15754,601
2963,18382,2017-06-27 23:02:00,2087,132
13984,18383,2017-06-27 23:05:00,36886,916
13984,18384,2017-06-27 23:42:00,242840,810
8085,18385,2017-06-27 23:51:00,269968,735
1981,18386,2017-06-28 03:04:00,184373,55
1981,18387,2017-06-28 03:08:00,287946,821
13202,18388,2017-06-28 03:11:00,139680,169
4033,18389,2017-06-28 03:13:00,112426,241
8573,18390,2017-06-28 03:26:00,243000,536
12151,18391,2017-06-28 03:31:00,265466,263
15208,18392,2017-06-28 06:14:00,438960,625
948,18393,2017-06-28 06:17:00,184760,574
14012,18394,2017-06-28 06:20:00,194080,136
7299,18395,2017-06-28 06:20:00,3709,624
15097,18396,2017-06-28 16:42:00,171012,919
5638,18397,2017-06-28 20:49:00,205113,201
5629,18398,2017-06-28 20:52:00,187146,559
5620,18399,2017-06-28 20:56:00,221560,335
5623,18400,2017-06-28 20:59:00,231720,411
5609,18401,2017-06-28 21:03:00,204346,283
5612,18402,2017-06-28 21:03:00,4217,335
5617,18403,2017-06-28 21:03:00,2976,43
5635,18404,2017-06-28 21:03:00,3495,986
5632,18405,2017-06-28 22:10:00,86902,589
2830,18406,2017-06-28 22:11:00,23853,458
14157,18407,2017-06-28 22:15:00,248400,342
14039,18408,2017-06-28 22:19:00,235480,493
14126,18409,2017-06-28 22:21:00,146746,335
13951,18410,2017-06-28 22:25:00,231160,335
14129,18411,2017-06-28 22:29:00,246840,420
14147,18412,2017-06-28 22:34:00,230346,276
14124,18413,2017-06-28 23:09:00,227000,226
13921,18414,2017-06-28 23:13:00,251573,514
14021,18415,2017-06-29 00:34:00,110511,856
14021,18416,2017-06-29 00:58:00,5418,194
13975,18417,2017-06-29 00:58:00,3652,51
14152,18418,2017-06-29 00:58:00,26795,254
8674,18419,2017-06-29 00:58:00,1584,984
15957,18420,2017-06-29 00:58:00,2773,849
15938,18421,2017-06-29 01:00:00,80183,558
13249,18422,2017-06-29 01:00:00,18156,922
13103,18423,2017-06-29 01:04:00,243026,396
13263,18424,2017-06-29 01:07:00,147973,987
13319,18425,2017-06-29 03:27:00,93876,299
13319,18426,2017-06-29 04:00:00,65036,248
13101,18427,2017-06-29 04:04:00,217560,601
13107,18428,2017-06-29 04:07:00,216813,335
13246,18429,2017-06-29 04:07:00,12418,589
13083,18430,2017-06-29 04:08:00,2020,299
13255,18431,2017-06-29 04:08:00,2045,582
13280,18432,2017-06-29 04:08:00,12737,276
13081,18433,2017-06-29 04:10:00,140987,58
13357,18434,2017-06-29 04:12:00,137840,916
13427,18435,2017-06-29 04:13:00,8710,902
13003,18436,2017-06-29 04:15:00,139466,970
13335,18437,2017-06-29 04:17:00,138386,685
13181,18438,2017-06-29 04:21:00,230386,648
13305,18439,2017-06-29 04:24:00,168573,517
13310,18440,2017-06-29 04:27:00,156826,148
13076,18441,2017-06-29 05:12:00,151280,226
13074,18442,2017-06-29 05:12:00,5859,286
13290,18443,2017-06-29 05:55:00,87897,913
13290,18444,2017-06-29 06:00:00,72212,218
13200,18445,2017-06-29 06:04:00,192488,916
13221,18446,2017-06-29 06:07:00,179853,483
13068,18447,2017-06-29 06:18:00,146000,684
13004,18448,2017-06-29 06:21:00,128693,136
13045,18449,2017-06-29 06:44:00,242973,270
13287,18450,2017-06-29 06:44:00,5233,960
11002,18451,2017-06-29 06:44:00,6375,264
7038,18452,2017-06-29 06:47:00,183837,299
775,18453,2017-06-29 06:47:00,4076,226
796,18454,2017-06-29 06:49:00,103872,154
6968,18455,2017-06-29 06:49:00,2959,241
777,18456,2017-06-29 06:49:00,8481,605
6235,18457,2017-06-29 06:49:00,1917,406
7008,18458,2017-06-29 15:11:00,36088,514
7008,18459,2017-06-29 15:14:00,158773,142
7043,18460,2017-06-29 15:14:00,28398,827
7033,18461,2017-06-29 15:17:00,144666,803
7007,18462,2017-06-29 15:19:00,154933,36
785,18463,2017-06-29 15:23:00,201120,341
15950,18464,2017-06-29 15:26:00,201933,78
7041,18465,2017-06-29 15:29:00,157976,810
7005,18466,2017-06-29 15:30:00,65649,716
405,18467,2017-06-29 15:31:00,76134,916
781,18468,2017-06-29 15:33:00,89139,244
7032,18469,2017-06-29 15:36:00,129226,408
6238,18470,2017-06-29 22:54:00,136682,226
7047,18471,2017-06-29 22:54:00,3747,335
15957,18472,2017-06-29 22:58:00,228546,483
15938,18473,2017-06-29 23:02:00,236480,59
6968,18474,2017-06-29 23:05:00,196613,684
7038,18475,2017-06-29 23:05:00,4942,497
6235,18476,2017-06-29 23:05:00,1819,849
7043,18477,2017-06-29 23:06:00,9050,274
7033,18478,2017-06-29 23:06:00,6036,916
11002,18479,2017-06-29 23:06:00,3937,1000
7008,18480,2017-06-29 23:06:00,2800,916
7041,18481,2017-06-29 23:08:00,157976,787
7007,18482,2017-06-29 23:10:00,83326,835
7041,18483,2017-06-30 17:49:00,83528,532
4047,18484,2017-06-30 17:53:00,207960,226
12999,18485,2017-06-30 17:54:00,48542,642
8562,18486,2017-06-30 17:56:00,138720,684
3751,18487,2017-06-30 17:59:00,64086,990
13472,18488,2017-06-30 17:59:00,18577,495
4249,18489,2017-06-30 18:03:00,225026,273
4838,18490,2017-06-30 18:04:00,43921,651
1390,18491,2017-06-30 18:05:00,58875,984
15554,18492,2017-06-30 18:08:00,203306,224
15549,18493,2017-06-30 18:09:00,12267,330
8653,18494,2017-06-30 18:09:00,22706,496
649,18495,2017-06-30 18:09:00,975,212
8653,18496,2017-06-30 18:13:00,204400,36
3000,18497,2017-06-30 18:13:00,0,335
13938,18498,2017-06-30 18:14:00,67007,879
1784,18499,2017-06-30 18:19:00,296133,57
1772,18500,2017-06-30 18:19:00,0,378
4611,18501,2017-06-30 18:22:00,202099,759
2850,18502,2017-06-30 18:24:00,87610,950
13378,18503,2017-06-30 18:26:00,102868,991
6445,18504,2017-06-30 18:28:00,168106,375
13020,18505,2017-06-30 18:28:00,6397,944
8596,18506,2017-06-30 18:29:00,7460,55
15308,18507,2017-06-30 18:29:00,1690,727
15066,18508,2017-06-30 18:34:00,304033,606
6649,18509,2017-06-30 18:37:00,190013,260
8545,18510,2017-06-30 18:37:00,23090,466
6649,18511,2017-06-30 18:40:00,172623,154
6552,18512,2017-06-30 18:43:00,144400,884
6562,18513,2017-06-30 18:47:00,242333,335
